"player","statCategory","dkLine","probabilityOver","probabilityUnder","moreDraftableId","lessDraftableId","summaryMore","summaryLess","maxProb","etrLine","diff","percentageDiff","etrPoints","etrAssists","etrRebounds","etrThreePtMade","etrTurnovers","etrSteals","etrBlocks","etrMinutes","etrPosition","etrTeam","etrOpponent"
"Giannis Antetokounmpo","Points + Rebounds",39.5,"0.450","0.550",50572334,50572335,"50572334: Giannis Antetokounmpo / OVER 39.5 Points + Rebounds / 45.0%","50572335: Giannis Antetokounmpo / UNDER 39.5 Points + Rebounds / 55.0%",0.5504,38.9,-0.6000000000000014,-0.015189873417721555,26.9,7.2,12,0.5,3.37,0.99,1.18,34.5,"PF","MIL","PHI"
"Giannis Antetokounmpo","Points + Assists + Rebounds",46.5,"0.466","0.534",50572328,50572329,"50572328: Giannis Antetokounmpo / OVER 46.5 Points + Assists + Rebounds / 46.6%","50572329: Giannis Antetokounmpo / UNDER 46.5 Points + Assists + Rebounds / 53.4%",0.5344,46.1,-0.3999999999999986,-0.008602150537634377,26.9,7.2,12,0.5,3.37,0.99,1.18,34.5,"PF","MIL","PHI"
"Brook Lopez","Points",11.5,"0.464","0.536",50567416,50567417,"50567416: Brook Lopez / OVER 11.5 Points / 46.4%","50567417: Brook Lopez / UNDER 11.5 Points / 53.6%",0.5357,11.4,-0.09999999999999964,-0.008695652173913012,11.4,1.6,5.2,1.94,1.15,0.47,2.48,30.5,"C","MIL","PHI"
"Brook Lopez","Assists",1.5,"0.460","0.540",50567436,50567437,"50567436: Brook Lopez / OVER 1.5 Assists / 46.0%","50567437: Brook Lopez / UNDER 1.5 Assists / 54.0%",0.5399,1.6,0.10000000000000009,0.06666666666666672,11.4,1.6,5.2,1.94,1.15,0.47,2.48,30.5,"C","MIL","PHI"
"Brook Lopez","Rebounds",4.5,"0.570","0.430",50567446,50567447,"50567446: Brook Lopez / OVER 4.5 Rebounds / 57.0%","50567447: Brook Lopez / UNDER 4.5 Rebounds / 43.0%",0.5703,5.2,0.7000000000000002,0.15555555555555559,11.4,1.6,5.2,1.94,1.15,0.47,2.48,30.5,"C","MIL","PHI"
"Brook Lopez","Points + Assists",12.5,"0.510","0.490",50567458,50567459,"50567458: Brook Lopez / OVER 12.5 Points + Assists / 51.0%","50567459: Brook Lopez / UNDER 12.5 Points + Assists / 49.0%",0.5104,13,0.5,0.04,11.4,1.6,5.2,1.94,1.15,0.47,2.48,30.5,"C","MIL","PHI"
"Brook Lopez","Points + Rebounds",16.5,"0.479","0.521",50567942,50567943,"50567942: Brook Lopez / OVER 16.5 Points + Rebounds / 47.9%","50567943: Brook Lopez / UNDER 16.5 Points + Rebounds / 52.1%",0.521,16.6,0.10000000000000142,0.0060606060606061465,11.4,1.6,5.2,1.94,1.15,0.47,2.48,30.5,"C","MIL","PHI"
"Brook Lopez","Points + Assists + Rebounds",17.5,"0.516","0.484",50567474,50567475,"50567474: Brook Lopez / OVER 17.5 Points + Assists + Rebounds / 51.6%","50567475: Brook Lopez / UNDER 17.5 Points + Assists + Rebounds / 48.4%",0.516,18.200000000000003,0.7000000000000028,0.04000000000000016,11.4,1.6,5.2,1.94,1.15,0.47,2.48,30.5,"C","MIL","PHI"
"Immanuel Quickley","Points",20.5,"0.459","0.541",50572588,50572589,"50572588: Immanuel Quickley / OVER 20.5 Points / 45.9%","50572589: Immanuel Quickley / UNDER 20.5 Points / 54.1%",0.5408,20.3,-0.1999999999999993,-0.009756097560975575,20.3,6.7,4.1,3.09,1.86,1.01,0.18,34,"PG/SG","TOR","CLE"
"Immanuel Quickley","Points + Assists",27.5,"0.454","0.546",50572642,50572643,"50572642: Immanuel Quickley / OVER 27.5 Points + Assists / 45.4%","50572643: Immanuel Quickley / UNDER 27.5 Points + Assists / 54.6%",0.5464,27,-0.5,-0.01818181818181818,20.3,6.7,4.1,3.09,1.86,1.01,0.18,34,"PG/SG","TOR","CLE"
"Immanuel Quickley","Points + Rebounds",24.5,"0.468","0.532",50572646,50572647,"50572646: Immanuel Quickley / OVER 24.5 Points + Rebounds / 46.8%","50572647: Immanuel Quickley / UNDER 24.5 Points + Rebounds / 53.2%",0.5323,24.4,-0.10000000000000142,-0.004081632653061282,20.3,6.7,4.1,3.09,1.86,1.01,0.18,34,"PG/SG","TOR","CLE"
"Immanuel Quickley","Points + Assists + Rebounds",31.5,"0.455","0.545",50572634,50572635,"50572634: Immanuel Quickley / OVER 31.5 Points + Assists + Rebounds / 45.5%","50572635: Immanuel Quickley / UNDER 31.5 Points + Assists + Rebounds / 54.5%",0.5448,31.099999999999998,-0.40000000000000213,-0.012698412698412766,20.3,6.7,4.1,3.09,1.86,1.01,0.18,34,"PG/SG","TOR","CLE"
"Immanuel Quickley","Assists",6.5,"0.497","0.503",50572638,50572639,"50572638: Immanuel Quickley / OVER 6.5 Assists / 49.7%","50572639: Immanuel Quickley / UNDER 6.5 Assists / 50.3%",0.503,6.7,0.20000000000000018,0.030769230769230795,20.3,6.7,4.1,3.09,1.86,1.01,0.18,34,"PG/SG","TOR","CLE"
"Tyrese Maxey","Points",28.5,"0.465","0.535",50567418,50567419,"50567418: Tyrese Maxey / OVER 28.5 Points / 46.5%","50567419: Tyrese Maxey / UNDER 28.5 Points / 53.5%",0.535,28.1,-0.3999999999999986,-0.014035087719298196,28.1,7.3,3.6,3.41,1.66,0.96,0.36,37,"PG","PHI","MIL"
"Tyrese Maxey","Rebounds",3.5,"0.473","0.527",50567440,50567441,"50567440: Tyrese Maxey / OVER 3.5 Rebounds / 47.3%","50567441: Tyrese Maxey / UNDER 3.5 Rebounds / 52.7%",0.5267,3.6,0.10000000000000009,0.0285714285714286,28.1,7.3,3.6,3.41,1.66,0.96,0.36,37,"PG","PHI","MIL"
"Tyrese Maxey","Assists",7.5,"0.448","0.552",50567444,50567445,"50567444: Tyrese Maxey / OVER 7.5 Assists / 44.8%","50567445: Tyrese Maxey / UNDER 7.5 Assists / 55.2%",0.5524,7.3,-0.20000000000000018,-0.02666666666666669,28.1,7.3,3.6,3.41,1.66,0.96,0.36,37,"PG","PHI","MIL"
"Tyrese Maxey","Points + Rebounds",31.5,"0.494","0.506",50567452,50567453,"50567452: Tyrese Maxey / OVER 31.5 Points + Rebounds / 49.4%","50567453: Tyrese Maxey / UNDER 31.5 Points + Rebounds / 50.6%",0.5056,31.700000000000003,0.20000000000000284,0.006349206349206439,28.1,7.3,3.6,3.41,1.66,0.96,0.36,37,"PG","PHI","MIL"
"Tyrese Maxey","Points + Assists",35.5,"0.478","0.522",50567938,50567939,"50567938: Tyrese Maxey / OVER 35.5 Points + Assists / 47.8%","50567939: Tyrese Maxey / UNDER 35.5 Points + Assists / 52.2%",0.5217,35.4,-0.10000000000000142,-0.0028169014084507443,28.1,7.3,3.6,3.41,1.66,0.96,0.36,37,"PG","PHI","MIL"
"Tyrese Maxey","Assists + Rebounds",11.5,"0.410","0.590",50567472,50567473,"50567472: Tyrese Maxey / OVER 11.5 Assists + Rebounds / 41.0%","50567473: Tyrese Maxey / UNDER 11.5 Assists + Rebounds / 59.0%",0.5903,10.9,-0.5999999999999996,-0.05217391304347823,28.1,7.3,3.6,3.41,1.66,0.96,0.36,37,"PG","PHI","MIL"
"Tyrese Maxey","Points + Assists + Rebounds",39.5,"0.466","0.534",50567482,50567483,"50567482: Tyrese Maxey / OVER 39.5 Points + Assists + Rebounds / 46.6%","50567483: Tyrese Maxey / UNDER 39.5 Points + Assists + Rebounds / 53.4%",0.5336,39,-0.5,-0.012658227848101266,28.1,7.3,3.6,3.41,1.66,0.96,0.36,37,"PG","PHI","MIL"
"Cam Thomas","Points",24.5,"0.492","0.508",50567826,50567827,"50567826: Cam Thomas / OVER 24.5 Points / 49.2%","50567827: Cam Thomas / UNDER 24.5 Points / 50.8%",0.5081,25,0.5,0.02040816326530612,25,3,3.4,2.39,2.26,0.77,0.28,32.5,"SG/PG","BKN","ATL"
"Cam Thomas","Rebounds",3.5,"0.433","0.567",50567840,50567841,"50567840: Cam Thomas / OVER 3.5 Rebounds / 43.3%","50567841: Cam Thomas / UNDER 3.5 Rebounds / 56.7%",0.5674,3.4,-0.10000000000000009,-0.0285714285714286,25,3,3.4,2.39,2.26,0.77,0.28,32.5,"SG/PG","BKN","ATL"
"Cam Thomas","Points + Assists",27.5,"0.490","0.510",50567880,50567881,"50567880: Cam Thomas / OVER 27.5 Points + Assists / 49.0%","50567881: Cam Thomas / UNDER 27.5 Points + Assists / 51.0%",0.5096,28,0.5,0.01818181818181818,25,3,3.4,2.39,2.26,0.77,0.28,32.5,"SG/PG","BKN","ATL"
"Cam Thomas","Assists + Rebounds",6.5,"0.451","0.549",50567884,50567885,"50567884: Cam Thomas / OVER 6.5 Assists + Rebounds / 45.1%","50567885: Cam Thomas / UNDER 6.5 Assists + Rebounds / 54.9%",0.5493,6.4,-0.09999999999999964,-0.01538461538461533,25,3,3.4,2.39,2.26,0.77,0.28,32.5,"SG/PG","BKN","ATL"
"Cam Thomas","Points + Rebounds",27.5,"0.510","0.490",50567906,50567907,"50567906: Cam Thomas / OVER 27.5 Points + Rebounds / 51.0%","50567907: Cam Thomas / UNDER 27.5 Points + Rebounds / 49.0%",0.5097,28.4,0.8999999999999986,0.032727272727272674,25,3,3.4,2.39,2.26,0.77,0.28,32.5,"SG/PG","BKN","ATL"
"Cam Thomas","Points + Assists + Rebounds",30.5,"0.510","0.490",50567920,50567921,"50567920: Cam Thomas / OVER 30.5 Points + Assists + Rebounds / 51.0%","50567921: Cam Thomas / UNDER 30.5 Points + Assists + Rebounds / 49.0%",0.5098,31.4,0.8999999999999986,0.029508196721311428,25,3,3.4,2.39,2.26,0.77,0.28,32.5,"SG/PG","BKN","ATL"
"Dennis Schroder","Points",13.5,"0.503","0.497",50569602,50569603,"50569602: Dennis Schroder / OVER 13.5 Points / 50.3%","50569603: Dennis Schroder / UNDER 13.5 Points / 49.7%",0.5025999999999999,14,0.5,0.037037037037037035,14,5.5,3,1.69,2.46,0.83,0.2,30,"PG","BKN","ATL"
"Dennis Schroder","Assists",6.5,"0.319","0.681",50567834,50567835,"50567834: Dennis Schroder / OVER 6.5 Assists / 31.9%","50567835: Dennis Schroder / UNDER 6.5 Assists / 68.1%",0.6811,5.5,-1,-0.15384615384615385,14,5.5,3,1.69,2.46,0.83,0.2,30,"PG","BKN","ATL"
"Dennis Schroder","Points + Assists",20.5,"0.408","0.592",50569608,50569609,"50569608: Dennis Schroder / OVER 20.5 Points + Assists / 40.8%","50569609: Dennis Schroder / UNDER 20.5 Points + Assists / 59.2%",0.5918,19.5,-1,-0.04878048780487805,14,5.5,3,1.69,2.46,0.83,0.2,30,"PG","BKN","ATL"
"Dennis Schroder","Points + Rebounds",16.5,"0.501","0.499",50571746,50571747,"50571746: Dennis Schroder / OVER 16.5 Points + Rebounds / 50.1%","50571747: Dennis Schroder / UNDER 16.5 Points + Rebounds / 49.9%",0.5006999999999999,17,0.5,0.030303030303030304,14,5.5,3,1.69,2.46,0.83,0.2,30,"PG","BKN","ATL"
"Dennis Schroder","Points + Assists + Rebounds",23.5,"0.416","0.584",50569604,50569605,"50569604: Dennis Schroder / OVER 23.5 Points + Assists + Rebounds / 41.6%","50569605: Dennis Schroder / UNDER 23.5 Points + Assists + Rebounds / 58.4%",0.584,22.5,-1,-0.0425531914893617,14,5.5,3,1.69,2.46,0.83,0.2,30,"PG","BKN","ATL"
"Dennis Schroder","Assists + Rebounds",9.5,"0.354","0.646",50570412,50570413,"50570412: Dennis Schroder / OVER 9.5 Assists + Rebounds / 35.4%","50570413: Dennis Schroder / UNDER 9.5 Assists + Rebounds / 64.6%",0.6457,8.5,-1,-0.10526315789473684,14,5.5,3,1.69,2.46,0.83,0.2,30,"PG","BKN","ATL"
"Bobby Portis","Points",12.5,"0.516","0.484",50570360,50570361,"50570360: Bobby Portis / OVER 12.5 Points / 51.6%","50570361: Bobby Portis / UNDER 12.5 Points / 48.4%",0.5163,13.2,0.6999999999999993,0.055999999999999946,13.2,1.5,8.3,1.25,1.16,0.59,0.47,26,"PF/C","MIL","PHI"
"Bobby Portis","Rebounds",7.5,"0.558","0.442",50570366,50570367,"50570366: Bobby Portis / OVER 7.5 Rebounds / 55.9%","50570367: Bobby Portis / UNDER 7.5 Rebounds / 44.1%",0.5585,8.3,0.8000000000000007,0.10666666666666676,13.2,1.5,8.3,1.25,1.16,0.59,0.47,26,"PF/C","MIL","PHI"
"Bobby Portis","Steals",0.5,"0.442","0.558",50570370,50570371,"50570370: Bobby Portis / OVER 0.5 Steals / 44.2%","50570371: Bobby Portis / UNDER 0.5 Steals / 55.8%",0.5584,0.59,0.08999999999999997,0.17999999999999994,13.2,1.5,8.3,1.25,1.16,0.59,0.47,26,"PF/C","MIL","PHI"
"Bobby Portis","Points + Rebounds",19.5,"0.586","0.414",50572354,50572355,"50572354: Bobby Portis / OVER 19.5 Points + Rebounds / 58.6%","50572355: Bobby Portis / UNDER 19.5 Points + Rebounds / 41.4%",0.5857,21.5,2,0.10256410256410256,13.2,1.5,8.3,1.25,1.16,0.59,0.47,26,"PF/C","MIL","PHI"
"Bobby Portis","Points + Assists",14.5,"0.484","0.516",50570382,50570383,"50570382: Bobby Portis / OVER 14.5 Points + Assists / 48.4%","50570383: Bobby Portis / UNDER 14.5 Points + Assists / 51.6%",0.5158,14.7,0.1999999999999993,0.013793103448275813,13.2,1.5,8.3,1.25,1.16,0.59,0.47,26,"PF/C","MIL","PHI"
"Bobby Portis","Points + Assists + Rebounds",21.5,"0.555","0.445",50570386,50570387,"50570386: Bobby Portis / OVER 21.5 Points + Assists + Rebounds / 55.5%","50570387: Bobby Portis / UNDER 21.5 Points + Assists + Rebounds / 44.5%",0.5555,23,1.5,0.06976744186046512,13.2,1.5,8.3,1.25,1.16,0.59,0.47,26,"PF/C","MIL","PHI"
"Bobby Portis","Assists",1.5,"0.431","0.569",50573182,50573183,"50573182: Bobby Portis / OVER 1.5 Assists / 43.1%","50573183: Bobby Portis / UNDER 1.5 Assists / 56.9%",0.569,1.5,0,0,13.2,1.5,8.3,1.25,1.16,0.59,0.47,26,"PF/C","MIL","PHI"
"Gradey Dick","Points",13.5,"0.447","0.553",50567346,50567347,"50567346: Gradey Dick / OVER 13.5 Points / 44.7%","50567347: Gradey Dick / UNDER 13.5 Points / 55.3%",0.5533,13.3,-0.1999999999999993,-0.014814814814814762,13.3,1.7,3,2.34,1.31,0.79,0.17,31,"SG/SF","TOR","CLE"
"Gradey Dick","Rebounds",3.5,"0.358","0.642",50567354,50567355,"50567354: Gradey Dick / OVER 3.5 Rebounds / 35.8%","50567355: Gradey Dick / UNDER 3.5 Rebounds / 64.2%",0.6422,3,-0.5,-0.14285714285714285,13.3,1.7,3,2.34,1.31,0.79,0.17,31,"SG/SF","TOR","CLE"
"Gradey Dick","Points + Rebounds",17.5,"0.390","0.610",50567384,50567385,"50567384: Gradey Dick / OVER 17.5 Points + Rebounds / 39.0%","50567385: Gradey Dick / UNDER 17.5 Points + Rebounds / 61.0%",0.6098,16.3,-1.1999999999999993,-0.06857142857142853,13.3,1.7,3,2.34,1.31,0.79,0.17,31,"SG/SF","TOR","CLE"
"Gradey Dick","Points + Assists",15.5,"0.433","0.567",50570498,50570499,"50570498: Gradey Dick / OVER 15.5 Points + Assists / 43.3%","50570499: Gradey Dick / UNDER 15.5 Points + Assists / 56.7%",0.5673,15,-0.5,-0.03225806451612903,13.3,1.7,3,2.34,1.31,0.79,0.17,31,"SG/SF","TOR","CLE"
"Gradey Dick","Points + Assists + Rebounds",18.5,"0.436","0.564",50573104,50573105,"50573104: Gradey Dick / OVER 18.5 Points + Assists + Rebounds / 43.6%","50573105: Gradey Dick / UNDER 18.5 Points + Assists + Rebounds / 56.4%",0.5642,18,-0.5,-0.02702702702702703,13.3,1.7,3,2.34,1.31,0.79,0.17,31,"SG/SF","TOR","CLE"
"Trae Young","Points",26.5,"0.481","0.519",50569904,50569905,"50569904: Trae Young / OVER 26.5 Points / 48.1%","50569905: Trae Young / UNDER 26.5 Points / 51.9%",0.5188,26.6,0.10000000000000142,0.003773584905660431,26.6,9.8,2.8,3.01,4.07,1.07,0.16,35,"PG","ATL","BKN"
"Trae Young","Assists",10.5,"0.396","0.604",50563478,50563479,"50563478: Trae Young / OVER 10.5 Assists / 39.6%","50563479: Trae Young / UNDER 10.5 Assists / 60.4%",0.6041,9.8,-0.6999999999999993,-0.0666666666666666,26.6,9.8,2.8,3.01,4.07,1.07,0.16,35,"PG","ATL","BKN"
"Trae Young","Points + Rebounds",29.5,"0.475","0.525",50571226,50571227,"50571226: Trae Young / OVER 29.5 Points + Rebounds / 47.5%","50571227: Trae Young / UNDER 29.5 Points + Rebounds / 52.5%",0.5255,29.400000000000002,-0.09999999999999787,-0.003389830508474504,26.6,9.8,2.8,3.01,4.07,1.07,0.16,35,"PG","ATL","BKN"
"Trae Young","Points + Assists",37.5,"0.432","0.568",50573328,50573329,"50573328: Trae Young / OVER 37.5 Points + Assists / 43.2%","50573329: Trae Young / UNDER 37.5 Points + Assists / 56.8%",0.5681,36.400000000000006,-1.0999999999999943,-0.02933333333333318,26.6,9.8,2.8,3.01,4.07,1.07,0.16,35,"PG","ATL","BKN"
"Trae Young","Assists + Rebounds",13.5,"0.387","0.613",50567896,50567897,"50567896: Trae Young / OVER 13.5 Assists + Rebounds / 38.7%","50567897: Trae Young / UNDER 13.5 Assists + Rebounds / 61.3%",0.6133,12.600000000000001,-0.8999999999999986,-0.06666666666666655,26.6,9.8,2.8,3.01,4.07,1.07,0.16,35,"PG","ATL","BKN"
"Trae Young","Points + Assists + Rebounds",39.5,"0.464","0.536",50569910,50569911,"50569910: Trae Young / OVER 39.5 Points + Assists + Rebounds / 46.4%","50569911: Trae Young / UNDER 39.5 Points + Assists + Rebounds / 53.6%",0.5364,39.2,-0.29999999999999716,-0.007594936708860687,26.6,9.8,2.8,3.01,4.07,1.07,0.16,35,"PG","ATL","BKN"
"Trae Young","Rebounds",2.5,"0.516","0.484",50570276,50570277,"50570276: Trae Young / OVER 2.5 Rebounds / 51.6%","50570277: Trae Young / UNDER 2.5 Rebounds / 48.4%",0.5156000000000001,2.8,0.2999999999999998,0.11999999999999993,26.6,9.8,2.8,3.01,4.07,1.07,0.16,35,"PG","ATL","BKN"
"Trae Young","Turnovers",4.5,"0.382","0.618",50573248,50573249,"50573248: Trae Young / OVER 4.5 Turnovers / 38.2%","50573249: Trae Young / UNDER 4.5 Turnovers / 61.8%",0.6177,4.07,-0.4299999999999997,-0.09555555555555549,26.6,9.8,2.8,3.01,4.07,1.07,0.16,35,"PG","ATL","BKN"
"Terry Rozier","Points",14.5,"0.456","0.544",50570260,50570261,"50570260: Terry Rozier / OVER 14.5 Points / 45.6%","50570261: Terry Rozier / UNDER 14.5 Points / 54.4%",0.5441,14.3,-0.1999999999999993,-0.013793103448275813,14.3,4.2,3.9,1.9,1.56,1.17,0.27,31,"PG","MIA","ORL"
"Terry Rozier","Points + Assists",18.5,"0.472","0.528",50570262,50570263,"50570262: Terry Rozier / OVER 18.5 Points + Assists / 47.2%","50570263: Terry Rozier / UNDER 18.5 Points + Assists / 52.8%",0.5276,18.5,0,0,14.3,4.2,3.9,1.9,1.56,1.17,0.27,31,"PG","MIA","ORL"
"Terry Rozier","Points + Rebounds",17.5,"0.515","0.485",50571028,50571029,"50571028: Terry Rozier / OVER 17.5 Points + Rebounds / 51.5%","50571029: Terry Rozier / UNDER 17.5 Points + Rebounds / 48.5%",0.515,18.2,0.6999999999999993,0.03999999999999996,14.3,4.2,3.9,1.9,1.56,1.17,0.27,31,"PG","MIA","ORL"
"Terry Rozier","Points + Assists + Rebounds",21.5,"0.527","0.473",50570916,50570917,"50570916: Terry Rozier / OVER 21.5 Points + Assists + Rebounds / 52.7%","50570917: Terry Rozier / UNDER 21.5 Points + Assists + Rebounds / 47.3%",0.5268999999999999,22.4,0.8999999999999986,0.04186046511627901,14.3,4.2,3.9,1.9,1.56,1.17,0.27,31,"PG","MIA","ORL"
"Terry Rozier","Assists + Rebounds",7.5,"0.539","0.461",50567806,50567807,"50567806: Terry Rozier / OVER 7.5 Assists + Rebounds / 53.9%","50567807: Terry Rozier / UNDER 7.5 Assists + Rebounds / 46.1%",0.5394,8.1,0.5999999999999996,0.07999999999999995,14.3,4.2,3.9,1.9,1.56,1.17,0.27,31,"PG","MIA","ORL"
"Jaime Jaquez Jr.","Rebounds",2.5,"0.538","0.462",50570340,50570341,"50570340: Jaime Jaquez Jr. / OVER 2.5 Rebounds / 53.8%","50570341: Jaime Jaquez Jr. / UNDER 2.5 Rebounds / 46.2%",0.538,2.9,0.3999999999999999,0.15999999999999998,8.9,1.9,2.9,0.66,1.25,0.85,0.24,23.5,"SF/SG","MIA","ORL"
"Jaime Jaquez Jr.","Points + Assists",10.5,"0.494","0.506",50571614,50571615,"50571614: Jaime Jaquez Jr. / OVER 10.5 Points + Assists / 49.4%","50571615: Jaime Jaquez Jr. / UNDER 10.5 Points + Assists / 50.6%",0.5062,10.8,0.3000000000000007,0.02857142857142864,8.9,1.9,2.9,0.66,1.25,0.85,0.24,23.5,"SF/SG","MIA","ORL"
"Jaime Jaquez Jr.","Points + Rebounds",11.5,"0.490","0.510",50571626,50571627,"50571626: Jaime Jaquez Jr. / OVER 11.5 Points + Rebounds / 49.0%","50571627: Jaime Jaquez Jr. / UNDER 11.5 Points + Rebounds / 51.0%",0.5102,11.8,0.3000000000000007,0.02608695652173919,8.9,1.9,2.9,0.66,1.25,0.85,0.24,23.5,"SF/SG","MIA","ORL"
"Jaime Jaquez Jr.","Assists + Rebounds",4.5,"0.512","0.488",50570350,50570351,"50570350: Jaime Jaquez Jr. / OVER 4.5 Assists + Rebounds / 51.2%","50570351: Jaime Jaquez Jr. / UNDER 4.5 Assists + Rebounds / 48.9%",0.5115000000000001,4.8,0.2999999999999998,0.06666666666666662,8.9,1.9,2.9,0.66,1.25,0.85,0.24,23.5,"SF/SG","MIA","ORL"
"Jaime Jaquez Jr.","Points + Assists + Rebounds",13.5,"0.480","0.520",50571624,50571625,"50571624: Jaime Jaquez Jr. / OVER 13.5 Points + Assists + Rebounds / 48.0%","50571625: Jaime Jaquez Jr. / UNDER 13.5 Points + Assists + Rebounds / 52.0%",0.5196,13.700000000000001,0.20000000000000107,0.014814814814814893,8.9,1.9,2.9,0.66,1.25,0.85,0.24,23.5,"SF/SG","MIA","ORL"
"Jaime Jaquez Jr.","Points",8.5,"0.500","0.500",50573234,50573235,"50573234: Jaime Jaquez Jr. / OVER 8.5 Points / 50.0%","50573235: Jaime Jaquez Jr. / UNDER 8.5 Points / 50.0%",0.5001,8.9,0.40000000000000036,0.047058823529411806,8.9,1.9,2.9,0.66,1.25,0.85,0.24,23.5,"SF/SG","MIA","ORL"
"Gary Trent Jr.","Points",11.5,"0.588","0.412",50567438,50567439,"50567438: Gary Trent Jr. / OVER 11.5 Points / 58.8%","50567439: Gary Trent Jr. / UNDER 11.5 Points / 41.2%",0.5877,13.3,1.8000000000000007,0.15652173913043485,13.3,1.6,2.8,2.26,0.75,1.24,0.24,30,"SG","MIL","PHI"
"Gary Trent Jr.","Points + Assists",13.5,"0.562","0.438",50567462,50567463,"50567462: Gary Trent Jr. / OVER 13.5 Points + Assists / 56.2%","50567463: Gary Trent Jr. / UNDER 13.5 Points + Assists / 43.8%",0.5618000000000001,14.9,1.4000000000000004,0.10370370370370373,13.3,1.6,2.8,2.26,0.75,1.24,0.24,30,"SG","MIL","PHI"
"Gary Trent Jr.","Points + Assists + Rebounds",16.5,"0.539","0.461",50568026,50568027,"50568026: Gary Trent Jr. / OVER 16.5 Points + Assists + Rebounds / 53.9%","50568027: Gary Trent Jr. / UNDER 16.5 Points + Assists + Rebounds / 46.1%",0.5395,17.700000000000003,1.2000000000000028,0.0727272727272729,13.3,1.6,2.8,2.26,0.75,1.24,0.24,30,"SG","MIL","PHI"
"Gary Trent Jr.","Points + Rebounds",14.5,"0.570","0.430",50572340,50572341,"50572340: Gary Trent Jr. / OVER 14.5 Points + Rebounds / 57.0%","50572341: Gary Trent Jr. / UNDER 14.5 Points + Rebounds / 43.0%",0.5703,16.1,1.6000000000000014,0.11034482758620699,13.3,1.6,2.8,2.26,0.75,1.24,0.24,30,"SG","MIL","PHI"
"Gary Trent Jr.","Assists + Rebounds",4.5,"0.438","0.562",50570388,50570389,"50570388: Gary Trent Jr. / OVER 4.5 Assists + Rebounds / 43.8%","50570389: Gary Trent Jr. / UNDER 4.5 Assists + Rebounds / 56.2%",0.5624,4.4,-0.09999999999999964,-0.022222222222222143,13.3,1.6,2.8,2.26,0.75,1.24,0.24,30,"SG","MIL","PHI"
"Gary Trent Jr.","Rebounds",2.5,"0.514","0.485",50573186,50573187,"50573186: Gary Trent Jr. / OVER 2.5 Rebounds / 51.4%","50573187: Gary Trent Jr. / UNDER 2.5 Rebounds / 48.5%",0.5145,2.8,0.2999999999999998,0.11999999999999993,13.3,1.6,2.8,2.26,0.75,1.24,0.24,30,"SG","MIL","PHI"
"Eric Gordon","Points",11.5,"0.441","0.559",50571992,50571993,"50571992: Eric Gordon / OVER 11.5 Points / 44.1%","50571993: Eric Gordon / UNDER 11.5 Points / 55.9%",0.5587,11.1,-0.40000000000000036,-0.0347826086956522,11.1,2.7,1.9,2.02,1.18,0.73,0.36,27,"SG","PHI","MIL"
"Eric Gordon","Points + Rebounds",13.5,"0.440","0.560",50572018,50572019,"50572018: Eric Gordon / OVER 13.5 Points + Rebounds / 44.0%","50572019: Eric Gordon / UNDER 13.5 Points + Rebounds / 56.0%",0.5597,13,-0.5,-0.037037037037037035,11.1,2.7,1.9,2.02,1.18,0.73,0.36,27,"SG","PHI","MIL"
"Eric Gordon","Points + Assists",13.5,"0.491","0.509",50572008,50572009,"50572008: Eric Gordon / OVER 13.5 Points + Assists / 49.1%","50572009: Eric Gordon / UNDER 13.5 Points + Assists / 50.9%",0.5086,13.8,0.3000000000000007,0.022222222222222275,11.1,2.7,1.9,2.02,1.18,0.73,0.36,27,"SG","PHI","MIL"
"Eric Gordon","Points + Assists + Rebounds",15.5,"0.487","0.513",50572000,50572001,"50572000: Eric Gordon / OVER 15.5 Points + Assists + Rebounds / 48.7%","50572001: Eric Gordon / UNDER 15.5 Points + Assists + Rebounds / 51.3%",0.5133,15.7,0.1999999999999993,0.012903225806451568,11.1,2.7,1.9,2.02,1.18,0.73,0.36,27,"SG","PHI","MIL"
"Bogdan Bogdanovic","Points",15.5,"0.439","0.561",50563472,50563473,"50563472: Bogdan Bogdanovic / OVER 15.5 Points / 43.9%","50563473: Bogdan Bogdanovic / UNDER 15.5 Points / 56.1%",0.5612,15.2,-0.3000000000000007,-0.019354838709677465,15.2,3.1,3,2.97,1.14,0.9,0.31,27.5,"SG/SF","ATL","BKN"
"Bogdan Bogdanovic","Points + Rebounds",18.5,"0.443","0.557",50567872,50567873,"50567872: Bogdan Bogdanovic / OVER 18.5 Points + Rebounds / 44.3%","50567873: Bogdan Bogdanovic / UNDER 18.5 Points + Rebounds / 55.7%",0.5573,18.2,-0.3000000000000007,-0.016216216216216255,15.2,3.1,3,2.97,1.14,0.9,0.31,27.5,"SG/SF","ATL","BKN"
"Bogdan Bogdanovic","Points + Assists",18.5,"0.448","0.552",50567900,50567901,"50567900: Bogdan Bogdanovic / OVER 18.5 Points + Assists / 44.8%","50567901: Bogdan Bogdanovic / UNDER 18.5 Points + Assists / 55.3%",0.5525,18.3,-0.1999999999999993,-0.010810810810810773,15.2,3.1,3,2.97,1.14,0.9,0.31,27.5,"SG/SF","ATL","BKN"
